EXAMPLE_ID,FAMILY,CUT,TRUTH,naive_top1,naive_correct,trigram_top1,trigram_correct,raw_lstm_top1,raw_lstm_correct,gpt_top1,gpt_correct,dual_ensemble_top1,dual_ensemble_correct,ensemble3_top1,ensemble3_correct,ensemble_plain_top1,ensemble_plain_correct,trigram_top5,raw_lstm_top5,dual_ensemble_top5,ensemble3_top5,ensemble_plain_top5
val_0072_f80,ic,80,PASSIVATION ETCH,DEVELOP PHOTORESIST,0,PASSIVATION ETCH,1,PASSIVATION ETCH,1,PASSIVATION ETCH,1,PASSIVATION ETCH,1,PASSIVATION ETCH,1,PASSIVATION ETCH,1,PASSIVATION ETCH|PASSIVATION ETCH PAD OPENING|DEVELOP PHOTORESIST|SPIN COAT PHOTORESIST|SOFT BAKE,PASSIVATION ETCH|PASSIVATION ETCH PAD OPENING|DEVELOP PAD WINDOW|STRIP RESIST|DEVELOP PHOTORESIST,PASSIVATION ETCH|PASSIVATION ETCH PAD OPENING|DEVELOP PAD WINDOW|STRIP RESIST|STRIP PHOTORESIST,PASSIVATION ETCH|INSPECT PATTERN LEVEL 1|METAL PATTERN INSPECTION|STRIP RESIST|P BODY WINDOW INSPECTION,PASSIVATION ETCH|STRIP RESIST|DEVELOP PAD WINDOW|DEVELOP PHOTORESIST|CLEAN PAD OPENING
val_0073_f60,ic,60,VIA ETCH,DEVELOP PHOTORESIST,0,HARD BAKE,0,HARD BAKE,0,HARD BAKE,0,VIA ETCH,1,VIA ETCH,1,VIA ETCH,1,HARD BAKE|VIA ETCH|VIA ETCH THROUGH DIELECTRIC|DIELECTRIC ETCH VIA|DEVELOP PHOTORESIST,HARD BAKE|VIA ETCH|VIA ETCH THROUGH DIELECTRIC|DIELECTRIC ETCH VIA|FIELD OXIDE ETCH,VIA ETCH|VIA ETCH THROUGH DIELECTRIC|DIELECTRIC ETCH VIA|HARD BAKE|FIELD OXIDE ETCH,VIA ETCH|HARD BAKE|FIELD OXIDE ETCH|OXIDE ETCH|POLYSILICON ETCH DRY,VIA ETCH|HARD BAKE|FIELD OXIDE ETCH|VIA OPENING INSPECTION|VIA INSPECTION
val_0073_f80,ic,80,OPEN BOND PAD WINDOW,DEVELOP PHOTORESIST,0,OPEN PAD WINDOW,0,OPEN PAD WINDOW,0,OPEN PAD WINDOW,0,OPEN PAD WINDOW,0,OPEN PAD WINDOW,0,OPEN PAD WINDOW,0,OPEN PAD WINDOW|OPEN BOND PAD WINDOW|DEVELOP PHOTORESIST|SPIN COAT PHOTORESIST|SOFT BAKE,OPEN PAD WINDOW|OPEN BOND PAD WINDOW|MEASURE PASSIVATION QUALITY|MEASURE PASSIVATION THICKNESS|OPEN PAD WINDOW LITHO,OPEN PAD WINDOW|OPEN BOND PAD WINDOW|MEASURE PASSIVATION QUALITY|OPEN PAD WINDOW LITHO|PAD WINDOW LITHO,OPEN PAD WINDOW|PAD WINDOW LITHO|MEASURE PASSIVATION THICKNESS|MEASURE PASSIVATION QUALITY|METAL ETCH DRY,OPEN PAD WINDOW|PAD WINDOW LITHO|MEASURE PASSIVATION THICKNESS|MEASURE PASSIVATION QUALITY|DEVELOP PAD WINDOW
val_0074_f60,ic,60,STRIP RESIST,DEVELOP PHOTORESIST,0,STRIP PHOTORESIST,0,STRIP PHOTORESIST,0,STRIP PHOTORESIST,0,STRIP PHOTORESIST,0,STRIP PHOTORESIST,0,STRIP PHOTORESIST,0,STRIP PHOTORESIST|STRIP RESIST|DEVELOP PHOTORESIST|SPIN COAT PHOTORESIST|SOFT BAKE,STRIP PHOTORESIST|STRIP RESIST|STRIP RESIST LEVEL 2|DIELECTRIC ETCH VIA|VIA ETCH,STRIP PHOTORESIST|STRIP RESIST|STRIP RESIST LEVEL 2|DIELECTRIC ETCH VIA|VIA ETCH,STRIP PHOTORESIST|VIA ETCH|CLEAN AFTER VIA ETCH|ETCH WET BACKSIDE|HARD BAKE,STRIP PHOTORESIST|VIA ETCH|CLEAN AFTER VIA ETCH|HARD BAKE|FIELD OXIDE ETCH
val_0074_f80,ic,80,PAD WINDOW LITHO,DEVELOP PHOTORESIST,0,PAD WINDOW LITHO,1,OPEN PAD WINDOW LITHO,0,PAD WINDOW LITHO,1,OPEN PAD WINDOW LITHO,0,PAD WINDOW LITHO,1,PAD WINDOW LITHO,1,PAD WINDOW LITHO|OPEN PAD WINDOW LITHO|DEVELOP PHOTORESIST|SPIN COAT PHOTORESIST|SOFT BAKE,OPEN PAD WINDOW LITHO|PAD WINDOW LITHO|OPEN PAD WINDOW|OPEN BOND PAD WINDOW|DEVELOP PAD WINDOW,OPEN PAD WINDOW LITHO|PAD WINDOW LITHO|OPEN PAD WINDOW|OPEN BOND PAD WINDOW|DEVELOP PAD WINDOW,PAD WINDOW LITHO|DEVELOP PAD WINDOW|OPEN PAD WINDOW|DEVELOP PHOTORESIST|DEPOSIT BACKSIDE PROTECTION,PAD WINDOW LITHO|OPEN PAD WINDOW|DEVELOP PAD WINDOW|DEVELOP PHOTORESIST|THERMAL OXIDATION
val_0075_f60,ic,60,HARD BAKE,DEVELOP PHOTORESIST,0,HARD BAKE,1,HARD BAKE,1,HARD BAKE,1,VIA ETCH,0,VIA ETCH THROUGH DIELECTRIC,0,VIA ETCH THROUGH DIELECTRIC,0,HARD BAKE|VIA ETCH THROUGH DIELECTRIC|DIELECTRIC ETCH VIA|VIA ETCH|DEVELOP PHOTORESIST,HARD BAKE|VIA ETCH|VIA ETCH THROUGH DIELECTRIC|DIELECTRIC ETCH VIA|FIELD OXIDE ETCH,VIA ETCH|VIA ETCH THROUGH DIELECTRIC|DIELECTRIC ETCH VIA|HARD BAKE|FIELD OXIDE ETCH,VIA ETCH THROUGH DIELECTRIC|HARD BAKE|OXIDE ETCH|FIELD OXIDE ETCH|POLYSILICON ETCH DRY,VIA ETCH THROUGH DIELECTRIC|HARD BAKE|FIELD OXIDE ETCH|VIA OPENING INSPECTION|VIA INSPECTION
val_0075_f80,ic,80,CURE PASSIVATION,DEVELOP PHOTORESIST,0,CURE PASSIVATION,1,CURE PASSIVATION,1,CURE PASSIVATION,1,CURE PASSIVATION,1,CURE PASSIVATION,1,CURE PASSIVATION,1,CURE PASSIVATION|DEVELOP PHOTORESIST|SPIN COAT PHOTORESIST|SOFT BAKE|STRIP RESIST,CURE PASSIVATION|DEPOSIT PASSIVATION LAYER|DEPOSIT PASSIVATION|MEASURE PASSIVATION QUALITY|MEASURE PASSIVATION THICKNESS,CURE PASSIVATION|MEASURE PASSIVATION QUALITY|DEPOSIT PASSIVATION LAYER|DEPOSIT PASSIVATION|MEASURE PASSIVATION THICKNESS,CURE PASSIVATION|MEASURE PASSIVATION QUALITY|MEASURE PASSIVATION THICKNESS|DEPOSIT PASSIVATION LAYER|DEPOSIT PASSIVATION,CURE PASSIVATION|DEPOSIT PASSIVATION LAYER|MEASURE PASSIVATION QUALITY|DEPOSIT PASSIVATION|MEASURE PASSIVATION THICKNESS
val_0076_f60,ic,60,STRIP PHOTORESIST,DEVELOP PHOTORESIST,0,STRIP RESIST,0,STRIP PHOTORESIST,1,STRIP RESIST,0,STRIP PHOTORESIST,1,STRIP PHOTORESIST,1,STRIP PHOTORESIST,1,STRIP RESIST|STRIP PHOTORESIST|DEVELOP PHOTORESIST|SPIN COAT PHOTORESIST|SOFT BAKE,STRIP PHOTORESIST|STRIP RESIST|STRIP RESIST LEVEL 2|DIELECTRIC ETCH VIA|VIA ETCH,STRIP PHOTORESIST|STRIP RESIST|STRIP RESIST LEVEL 2|DIELECTRIC ETCH VIA|VIA ETCH,STRIP PHOTORESIST|VIA ETCH|CLEAN AFTER VIA ETCH|ETCH WET BACKSIDE|HARD BAKE,STRIP PHOTORESIST|VIA ETCH|CLEAN AFTER VIA ETCH|HARD BAKE|FIELD OXIDE ETCH
val_0076_f80,ic,80,CURE PASSIVATION,DEVELOP PHOTORESIST,0,CURE PASSIVATION,1,CURE PASSIVATION,1,CURE PASSIVATION,1,CURE PASSIVATION,1,CURE PASSIVATION,1,CURE PASSIVATION,1,CURE PASSIVATION|DEVELOP PHOTORESIST|SPIN COAT PHOTORESIST|SOFT BAKE|STRIP RESIST,CURE PASSIVATION|DEPOSIT PASSIVATION LAYER|DEPOSIT PASSIVATION|MEASURE PASSIVATION QUALITY|MEASURE PASSIVATION THICKNESS,CURE PASSIVATION|MEASURE PASSIVATION QUALITY|MEASURE PASSIVATION THICKNESS|DEPOSIT PASSIVATION LAYER|DEPOSIT PASSIVATION,CURE PASSIVATION|MEASURE PASSIVATION QUALITY|MEASURE PASSIVATION THICKNESS|DEPOSIT PASSIVATION LAYER|DEPOSIT BACKSIDE PROTECTION,CURE PASSIVATION|MEASURE PASSIVATION QUALITY|DEPOSIT PASSIVATION LAYER|MEASURE PASSIVATION THICKNESS|DEPOSIT PASSIVATION
val_0077_f60,ic,60,CLEAN AFTER VIA ETCH,DEVELOP PHOTORESIST,0,CLEAN AFTER VIA ETCH,1,CLEAN AFTER VIA ETCH,1,CLEAN AFTER VIA ETCH,1,CLEAN AFTER VIA ETCH,1,CLEAN AFTER VIA ETCH,1,CLEAN AFTER VIA ETCH,1,CLEAN AFTER VIA ETCH|DEVELOP PHOTORESIST|SPIN COAT PHOTORESIST|SOFT BAKE|STRIP RESIST,CLEAN AFTER VIA ETCH|DEPOSIT BARRIER METAL|MEASURE VIA CD|CLEAN AFTER FIELD ETCH|CLEAN AFTER POLY ETCH,CLEAN AFTER VIA ETCH|MEASURE VIA CD|CLEAN AFTER FIELD ETCH|STRIP RESIST|DEPOSIT BARRIER METAL,CLEAN AFTER VIA ETCH|CLEAN AFTER ETCH|MEASURE VIA CD|CLEAN PAD OPENING|DEPOSIT BARRIER METAL,CLEAN AFTER VIA ETCH|MEASURE VIA CD|CLEAN AFTER FIELD ETCH|STRIP RESIST|DEPOSIT BARRIER METAL
val_0077_f80,ic,80,OPEN BOND PAD WINDOW,DEVELOP PHOTORESIST,0,OPEN PAD WINDOW,0,OPEN PAD WINDOW,0,OPEN PAD WINDOW,0,OPEN PAD WINDOW,0,OPEN PAD WINDOW,0,OPEN PAD WINDOW,0,OPEN PAD WINDOW|OPEN BOND PAD WINDOW|DEVELOP PHOTORESIST|SPIN COAT PHOTORESIST|SOFT BAKE,OPEN PAD WINDOW|OPEN BOND PAD WINDOW|MEASURE PASSIVATION QUALITY|MEASURE PASSIVATION THICKNESS|OPEN PAD WINDOW LITHO,OPEN PAD WINDOW|OPEN BOND PAD WINDOW|OPEN PAD WINDOW LITHO|PAD WINDOW LITHO|MEASURE PASSIVATION QUALITY,OPEN PAD WINDOW|PAD WINDOW LITHO|MEASURE PASSIVATION THICKNESS|MEASURE PASSIVATION QUALITY|DEVELOP PAD WINDOW,OPEN PAD WINDOW|MEASURE PASSIVATION THICKNESS|MEASURE PASSIVATION QUALITY|PAD WINDOW LITHO|DEVELOP PAD WINDOW
val_0078_f60,mosfet,60,DEPOSIT BARRIER METAL,DEVELOP PHOTORESIST,0,DEPOSIT BARRIER METAL,1,DEPOSIT BARRIER METAL,1,DEPOSIT BARRIER METAL,1,DEPOSIT BARRIER METAL,1,DEPOSIT BARRIER METAL,1,DEPOSIT BARRIER METAL,1,DEPOSIT BARRIER METAL|DEVELOP PHOTORESIST|SPIN COAT PHOTORESIST|SOFT BAKE|STRIP RESIST,DEPOSIT BARRIER METAL|MEASURE VIA CD|IMPLANT SOURCE REGION|DEPOSIT METAL SEED|DEPOSIT PASSIVATION LAYER,DEPOSIT BARRIER METAL|MEASURE VIA CD|DEPOSIT METAL SEED|IMPLANT SOURCE REGION|IMPLANT WELL,DEPOSIT BARRIER METAL|MEASURE VIA CD|DEPOSIT METAL SEED|METAL ETCH|SHIP LOT,DEPOSIT BARRIER METAL|MEASURE VIA CD|DEPOSIT METAL SEED|STRIP RESIST|DEPOSIT TUNGSTEN SEED
val_0078_f80,mosfet,80,STRIP RESIST,DEVELOP PHOTORESIST,0,STRIP PHOTORESIST,0,STRIP PHOTORESIST,0,STRIP PHOTORESIST,0,STRIP PHOTORESIST,0,STRIP PHOTORESIST,0,STRIP PHOTORESIST,0,STRIP PHOTORESIST|STRIP RESIST|DEVELOP PHOTORESIST|SPIN COAT PHOTORESIST|SOFT BAKE,STRIP PHOTORESIST|STRIP RESIST|STRIP RESIST LEVEL 2|PASSIVATION ETCH|PASSIVATION ETCH PAD OPENING,STRIP PHOTORESIST|STRIP RESIST|STRIP RESIST LEVEL 2|PASSIVATION ETCH|PASSIVATION ETCH PAD OPENING,STRIP PHOTORESIST|CLEAN PAD OPENING|HARD BAKE|PASSIVATION ETCH|OXIDE ETCH DRY,STRIP PHOTORESIST|CLEAN PAD OPENING|PASSIVATION ETCH|DEVELOP PAD WINDOW|MEASURE PAD OPENING
val_0079_f60,ic,60,VIA ETCH THROUGH DIELECTRIC,DEVELOP PHOTORESIST,0,HARD BAKE,0,HARD BAKE,0,HARD BAKE,0,VIA ETCH THROUGH DIELECTRIC,1,DIELECTRIC ETCH VIA,0,DIELECTRIC ETCH VIA,0,HARD BAKE|DIELECTRIC ETCH VIA|VIA ETCH THROUGH DIELECTRIC|VIA ETCH|DEVELOP PHOTORESIST,HARD BAKE|VIA ETCH THROUGH DIELECTRIC|VIA ETCH|DIELECTRIC ETCH VIA|FIELD OXIDE ETCH,VIA ETCH THROUGH DIELECTRIC|VIA ETCH|DIELECTRIC ETCH VIA|HARD BAKE|FIELD OXIDE ETCH,DIELECTRIC ETCH VIA|HARD BAKE|OXIDE ETCH|FIELD OXIDE ETCH|POLYSILICON ETCH DRY,DIELECTRIC ETCH VIA|HARD BAKE|FIELD OXIDE ETCH|VIA OPENING INSPECTION|VIA INSPECTION
val_0079_f80,ic,80,OPEN BOND PAD WINDOW,DEVELOP PHOTORESIST,0,OPEN BOND PAD WINDOW,1,OPEN PAD WINDOW,0,OPEN PAD WINDOW,0,OPEN PAD WINDOW,0,OPEN BOND PAD WINDOW,1,OPEN BOND PAD WINDOW,1,OPEN BOND PAD WINDOW|OPEN PAD WINDOW|DEVELOP PHOTORESIST|SPIN COAT PHOTORESIST|SOFT BAKE,OPEN PAD WINDOW|OPEN BOND PAD WINDOW|MEASURE PASSIVATION QUALITY|MEASURE PASSIVATION THICKNESS|OPEN PAD WINDOW LITHO,OPEN PAD WINDOW|OPEN BOND PAD WINDOW|OPEN PAD WINDOW LITHO|PAD WINDOW LITHO|MEASURE PASSIVATION QUALITY,OPEN BOND PAD WINDOW|PAD WINDOW LITHO|MEASURE PASSIVATION THICKNESS|MEASURE PASSIVATION QUALITY|BACKSIDE CLEAN,OPEN BOND PAD WINDOW|MEASURE PASSIVATION THICKNESS|PAD WINDOW LITHO|MEASURE PASSIVATION QUALITY|DEVELOP PAD WINDOW
val_0080_f60,igbt,60,MEASURE DIELECTRIC THICKNESS,DEVELOP PHOTORESIST,0,MEASURE DIELECTRIC THICKNESS,1,MEASURE DIELECTRIC THICKNESS,1,MEASURE FILM THICKNESS,0,MEASURE DIELECTRIC THICKNESS,1,MEASURE DIELECTRIC THICKNESS,1,MEASURE DIELECTRIC THICKNESS,1,MEASURE DIELECTRIC THICKNESS|MEASURE FILM THICKNESS|DEVELOP PHOTORESIST|SPIN COAT PHOTORESIST|SOFT BAKE,MEASURE DIELECTRIC THICKNESS|MEASURE FILM THICKNESS|MEASURE OXIDE THICKNESS|DENSIFY OXIDE|DENSIFY DIELECTRIC,MEASURE DIELECTRIC THICKNESS|MEASURE FILM THICKNESS|DENSIFY DIELECTRIC|CMP INTERLAYER DIELECTRIC|CMP DIELECTRIC,MEASURE DIELECTRIC THICKNESS|MEASURE OXIDE THICKNESS|CMP DIELECTRIC|SPIN COAT PHOTORESIST|DENSIFY OXIDE,MEASURE DIELECTRIC THICKNESS|CMP DIELECTRIC|DENSIFY OXIDE|DENSIFY DIELECTRIC|SPIN COAT PHOTORESIST
val_0080_f80,igbt,80,MEASURE LINE WIDTH,DEVELOP PHOTORESIST,0,MEASURE LINE WIDTH,1,MEASURE LINE WIDTH,1,MEASURE LINE WIDTH,1,MEASURE LINE WIDTH,1,MEASURE LINE WIDTH,1,MEASURE LINE WIDTH,1,MEASURE LINE WIDTH|DEPOSIT PASSIVATION|DEPOSIT PASSIVATION LAYER|DEVELOP PHOTORESIST|SPIN COAT PHOTORESIST,MEASURE LINE WIDTH|DEPOSIT PASSIVATION LAYER|DEPOSIT PASSIVATION|DEPOSIT BARRIER METAL|MEASURE VIA CD,MEASURE LINE WIDTH|DEPOSIT PASSIVATION|DEPOSIT PASSIVATION LAYER|CLEAN AFTER METAL ETCH|CURE PASSIVATION,MEASURE LINE WIDTH|DEPOSIT PASSIVATION LAYER|DEPOSIT PASSIVATION|CLEAN AFTER METAL ETCH|PASSIVATION ETCH,MEASURE LINE WIDTH|DEPOSIT PASSIVATION LAYER|DEPOSIT PASSIVATION|CLEAN AFTER METAL ETCH|CURE PASSIVATION
val_0081_f60,mosfet,60,DEPOSIT BARRIER METAL,DEVELOP PHOTORESIST,0,DEPOSIT BARRIER METAL,1,DEPOSIT BARRIER METAL,1,DEPOSIT BARRIER METAL,1,DEPOSIT BARRIER METAL,1,DEPOSIT BARRIER METAL,1,DEPOSIT BARRIER METAL,1,DEPOSIT BARRIER METAL|DEVELOP PHOTORESIST|SPIN COAT PHOTORESIST|SOFT BAKE|STRIP RESIST,DEPOSIT BARRIER METAL|MEASURE VIA CD|IMPLANT SOURCE REGION|DEPOSIT METAL SEED|DEPOSIT PASSIVATION LAYER,DEPOSIT BARRIER METAL|MEASURE VIA CD|DEPOSIT METAL SEED|IMPLANT SOURCE REGION|IMPLANT WELL,DEPOSIT BARRIER METAL|MEASURE VIA CD|DEPOSIT METAL SEED|METAL ETCH|SHIP LOT,DEPOSIT BARRIER METAL|MEASURE VIA CD|DEPOSIT METAL SEED|DEPOSIT TUNGSTEN SEED|STRIP RESIST
val_0081_f80,mosfet,80,PASSIVATION ETCH,DEVELOP PHOTORESIST,0,PASSIVATION ETCH,1,PASSIVATION ETCH,1,PASSIVATION ETCH PAD OPENING,0,PASSIVATION ETCH,1,PASSIVATION ETCH PAD OPENING,0,PASSIVATION ETCH PAD OPENING,0,PASSIVATION ETCH|PASSIVATION ETCH PAD OPENING|DEVELOP PHOTORESIST|SPIN COAT PHOTORESIST|SOFT BAKE,PASSIVATION ETCH|PASSIVATION ETCH PAD OPENING|DEVELOP PAD WINDOW|STRIP RESIST|DEVELOP PHOTORESIST,PASSIVATION ETCH|PASSIVATION ETCH PAD OPENING|DEVELOP PAD WINDOW|STRIP RESIST|DEVELOP PHOTORESIST,PASSIVATION ETCH PAD OPENING|DEVELOP PAD WINDOW|STRIP RESIST|PATTERN INSPECTION LEVEL 1|METAL PATTERN INSPECTION,PASSIVATION ETCH PAD OPENING|STRIP RESIST|DEVELOP PAD WINDOW|DEVELOP PHOTORESIST|CLEAN PAD OPENING
val_0082_f60,mosfet,60,CLEAN AFTER VIA ETCH,DEVELOP PHOTORESIST,0,CLEAN AFTER VIA ETCH,1,CLEAN AFTER VIA ETCH,1,CLEAN AFTER VIA ETCH,1,CLEAN AFTER VIA ETCH,1,CLEAN AFTER VIA ETCH,1,CLEAN AFTER VIA ETCH,1,CLEAN AFTER VIA ETCH|DEVELOP PHOTORESIST|SPIN COAT PHOTORESIST|SOFT BAKE|STRIP RESIST,CLEAN AFTER VIA ETCH|STRIP RESIST|DEPOSIT BARRIER METAL|STRIP PHOTORESIST|MEASURE VIA CD,CLEAN AFTER VIA ETCH|MEASURE VIA CD|STRIP RESIST|STRIP PHOTORESIST|DEPOSIT BARRIER METAL,CLEAN AFTER VIA ETCH|MEASURE VIA CD|CLEAN PAD OPENING|CLEAN AFTER METAL ETCH|CLEAN AFTER POLY ETCH,CLEAN AFTER VIA ETCH|MEASURE VIA CD|STRIP RESIST|DEPOSIT BARRIER METAL|CLEAN AFTER METAL ETCH
val_0082_f80,mosfet,80,STRIP RESIST,DEVELOP PHOTORESIST,0,STRIP RESIST,1,STRIP RESIST,1,STRIP PHOTORESIST,0,STRIP RESIST,1,STRIP RESIST,1,STRIP RESIST,1,STRIP RESIST|STRIP PHOTORESIST|DEVELOP PHOTORESIST|SPIN COAT PHOTORESIST|SOFT BAKE,STRIP RESIST|STRIP PHOTORESIST|STRIP RESIST LEVEL 2|PASSIVATION ETCH|PASSIVATION ETCH PAD OPENING,STRIP RESIST|STRIP PHOTORESIST|STRIP RESIST LEVEL 2|PASSIVATION ETCH|PASSIVATION ETCH PAD OPENING,STRIP RESIST|CLEAN PAD OPENING|HARD BAKE|PASSIVATION ETCH|OXIDE ETCH DRY,STRIP RESIST|CLEAN PAD OPENING|PASSIVATION ETCH|DEVELOP PAD WINDOW|MEASURE PAD OPENING
val_0083_f60,igbt,60,MEASURE SURFACE PLANARITY,DEVELOP PHOTORESIST,0,MEASURE SURFACE PLANARITY,1,MEASURE PLANARITY,0,MEASURE PLANARITY,0,MEASURE PLANARITY,0,MEASURE SURFACE PLANARITY,1,MEASURE SURFACE PLANARITY,1,MEASURE SURFACE PLANARITY|MEASURE PLANARITY|DEVELOP PHOTORESIST|SPIN COAT PHOTORESIST|SOFT BAKE,MEASURE PLANARITY|MEASURE SURFACE PLANARITY|SPIN COAT PHOTORESIST|CMP DIELECTRIC|CMP INTERLAYER DIELECTRIC,MEASURE PLANARITY|MEASURE SURFACE PLANARITY|SPIN COAT PHOTORESIST|CMP DIELECTRIC|CMP INTERLAYER DIELECTRIC,MEASURE SURFACE PLANARITY|CMP DIELECTRIC|EPITAXIAL DEPOSITION|DEPOSIT POLYSILICON|IMPLANT SOURCE REGION,MEASURE SURFACE PLANARITY|CMP DIELECTRIC|SPIN COAT PHOTORESIST|MEASURE DIELECTRIC THICKNESS|SOFT BAKE
val_0083_f80,igbt,80,CURE PASSIVATION,DEVELOP PHOTORESIST,0,CURE PASSIVATION,1,CURE PASSIVATION,1,CURE PASSIVATION,1,CURE PASSIVATION,1,CURE PASSIVATION,1,CURE PASSIVATION,1,CURE PASSIVATION|DEVELOP PHOTORESIST|SPIN COAT PHOTORESIST|SOFT BAKE|STRIP RESIST,CURE PASSIVATION|DEPOSIT PASSIVATION LAYER|DEPOSIT PASSIVATION|MEASURE PASSIVATION QUALITY|MEASURE PASSIVATION THICKNESS,CURE PASSIVATION|DEPOSIT PASSIVATION LAYER|MEASURE PASSIVATION QUALITY|DEPOSIT PASSIVATION|MEASURE PASSIVATION THICKNESS,CURE PASSIVATION|MEASURE PASSIVATION QUALITY|MEASURE PASSIVATION THICKNESS|DEPOSIT PASSIVATION LAYER|DEPOSIT PASSIVATION,CURE PASSIVATION|MEASURE PASSIVATION QUALITY|MEASURE PASSIVATION THICKNESS|DEPOSIT PASSIVATION LAYER|DEPOSIT PASSIVATION
val_0084_f60,igbt,60,SPIN COAT PHOTORESIST,DEVELOP PHOTORESIST,0,SPIN COAT PHOTORESIST,1,SPIN COAT PHOTORESIST,1,SPIN COAT PHOTORESIST,1,SPIN COAT PHOTORESIST,1,SPIN COAT PHOTORESIST,1,SPIN COAT PHOTORESIST,1,SPIN COAT PHOTORESIST|DEVELOP PHOTORESIST|SOFT BAKE|STRIP RESIST|STRIP PHOTORESIST,SPIN COAT PHOTORESIST|MEASURE POLY THICKNESS|MEASURE METAL THICKNESS|MEASURE PLANARITY|MEASURE FILM THICKNESS,SPIN COAT PHOTORESIST|MEASURE PLANARITY|MEASURE SURFACE PLANARITY|MEASURE POLY THICKNESS|SOFT BAKE,SPIN COAT PHOTORESIST|MEASURE METAL THICKNESS|MEASURE POLY THICKNESS|MEASURE DIELECTRIC THICKNESS|MEASURE PLANARITY,SPIN COAT PHOTORESIST|MEASURE METAL THICKNESS|MEASURE POLY THICKNESS|MEASURE PLANARITY|SOFT BAKE
val_0084_f80,igbt,80,OPEN BOND PAD WINDOW,DEVELOP PHOTORESIST,0,OPEN PAD WINDOW,0,OPEN PAD WINDOW,0,OPEN BOND PAD WINDOW,1,OPEN PAD WINDOW,0,OPEN PAD WINDOW,0,OPEN PAD WINDOW,0,OPEN PAD WINDOW|OPEN BOND PAD WINDOW|DEVELOP PHOTORESIST|SPIN COAT PHOTORESIST|SOFT BAKE,OPEN PAD WINDOW|OPEN BOND PAD WINDOW|MEASURE PASSIVATION QUALITY|PAD WINDOW LITHO|OPEN PAD WINDOW LITHO,OPEN PAD WINDOW|OPEN BOND PAD WINDOW|PAD WINDOW LITHO|OPEN PAD WINDOW LITHO|MEASURE PASSIVATION QUALITY,OPEN PAD WINDOW|PAD WINDOW LITHO|MEASURE PASSIVATION QUALITY|MEASURE PASSIVATION THICKNESS|BACKSIDE DRY,OPEN PAD WINDOW|PAD WINDOW LITHO|MEASURE PASSIVATION THICKNESS|MEASURE PASSIVATION QUALITY|THERMAL OXIDATION
val_0085_f60,mosfet,60,DEPOSIT BARRIER METAL,DEVELOP PHOTORESIST,0,DEPOSIT BARRIER METAL,1,DEPOSIT BARRIER METAL,1,DEPOSIT BARRIER METAL,1,DEPOSIT BARRIER METAL,1,DEPOSIT BARRIER METAL,1,DEPOSIT BARRIER METAL,1,DEPOSIT BARRIER METAL|DEVELOP PHOTORESIST|SPIN COAT PHOTORESIST|SOFT BAKE|STRIP RESIST,DEPOSIT BARRIER METAL|MEASURE VIA CD|IMPLANT SOURCE REGION|DEPOSIT METAL SEED|DEPOSIT PASSIVATION LAYER,DEPOSIT BARRIER METAL|MEASURE VIA CD|DEPOSIT METAL SEED|IMPLANT SOURCE REGION|IMPLANT WELL,DEPOSIT BARRIER METAL|MEASURE VIA CD|DEPOSIT METAL SEED|METAL ETCH|SHIP LOT,DEPOSIT BARRIER METAL|MEASURE VIA CD|DEPOSIT METAL SEED|DEPOSIT TUNGSTEN SEED|STRIP RESIST
val_0085_f80,mosfet,80,PASSIVATION ETCH,DEVELOP PHOTORESIST,0,PASSIVATION ETCH,1,PASSIVATION ETCH PAD OPENING,0,PASSIVATION ETCH PAD OPENING,0,PASSIVATION ETCH PAD OPENING,0,PASSIVATION ETCH PAD OPENING,0,PASSIVATION ETCH PAD OPENING,0,PASSIVATION ETCH|PASSIVATION ETCH PAD OPENING|DEVELOP PHOTORESIST|SPIN COAT PHOTORESIST|SOFT BAKE,PASSIVATION ETCH PAD OPENING|PASSIVATION ETCH|DEVELOP PAD WINDOW|STRIP RESIST|DEVELOP PHOTORESIST,PASSIVATION ETCH PAD OPENING|PASSIVATION ETCH|DEVELOP PAD WINDOW|STRIP RESIST|STRIP PHOTORESIST,PASSIVATION ETCH PAD OPENING|STRIP RESIST|DEVELOP PAD WINDOW|CLEAN PAD OPENING|PATTERN INSPECTION LEVEL 1,PASSIVATION ETCH PAD OPENING|STRIP RESIST|DEVELOP PAD WINDOW|DEVELOP PHOTORESIST|CLEAN PAD OPENING
val_0086_f60,mosfet,60,MEASURE VIA CD,DEVELOP PHOTORESIST,0,MEASURE VIA CD,1,MEASURE VIA CD,1,MEASURE VIA CD,1,MEASURE VIA CD,1,MEASURE VIA CD,1,MEASURE VIA CD,1,MEASURE VIA CD|DEPOSIT BARRIER METAL|DEVELOP PHOTORESIST|SPIN COAT PHOTORESIST|SOFT BAKE,MEASURE VIA CD|DEPOSIT BARRIER METAL|MEASURE LINE WIDTH|DEPOSIT METAL SEED|IMPLANT SOURCE REGION,MEASURE VIA CD|DEPOSIT BARRIER METAL|CLEAN AFTER VIA ETCH|DEPOSIT METAL SEED|MEASURE SURFACE UNIFORMITY,MEASURE VIA CD|DEPOSIT BARRIER METAL|CLEAN AFTER VIA ETCH|SOFT BAKE|MEASURE OPENING CD,MEASURE VIA CD|DEPOSIT BARRIER METAL|CLEAN AFTER VIA ETCH|DEPOSIT METAL SEED|IMPLANT SOURCE REGION
